8971;8971; 1.35;0
8981;8981; 1.34;0
8991;8991; 1.35;0
9001;9001; 1.29;0
9011;9011; 1.35;0
9021;9021; 1.36;0
9031;9031; 1.30;0
9041;9041; 1.31;0
9051;9051; 1.36;0
9061;9061; 1.31;0
9071;9071; 1.31;0
9081;9081; 1.36;0
9091;9091; 1.56;0
9101;9101; 1.39;0
9111;9111; 1.39;0
9121;9121; 1.33;0
9131;9131; 1.61;0
9141;9141; 1.39;0
9151;9151; 1.35;0
9161;9161; 1.32;0
9171;9171; 1.48;0
9181;9181; 1.37;0
9191;9191; 1.36;0
9201;9201; 1.40;0
9211;9211; 1.35;0
9221;9221; 1.36;0
9231;9231; 1.41;0
9241;9241; 1.39;0
9251;9251; 1.71;0
9261;9261; 1.47;0
9271;9271; 1.41;0
9281;9281; 1.40;0
9291;9291; 2.28;0
9301;9301; 2.63;0
9311;9311; 1.44;0
9321;9321; 1.42;0
9331;9331; 1.46;0
9341;9341; 1.49;0
9351;9351; 1.45;0
9361;9361; 1.48;0
9371;9371; 1.51;0
9381;9381; 1.56;0
9391;9391; 1.48;0
9401;9401; 1.49;0
9411;9411; 1.72;0
9421;9421; 2.11;0
9431;9431; 1.39;0
9441;9441; 1.57;0
9451;9451; 1.36;0
9461;9461; 1.38;0
9471;9471; 1.38;0
9481;9481; 1.47;0
9491;9491; 1.56;0
9501;9501; 1.84;0
9511;9511; 1.40;0
9521;9521; 1.41;0
9531;9531; 1.51;0
9541;9541; 1.61;0
9551;9551; 1.40;0
9561;9561; 1.49;0
9571;9571; 1.44;0
9581;9581; 1.45;0
9591;9591; 1.48;0
9601;9601; 1.69;0
9611;9611; 1.48;0
9621;9621; 1.66;0
9631;9631; 1.53;0
9641;9641; 1.87;0
9651;9651; 1.46;0
9661;9661; 1.91;0
9671;9671; 1.48;0
9681;9681; 1.45;0
9691;9691; 1.68;0
9701;9701; 1.54;0
9711;9711; 1.99;0
9721;9721; 1.49;0
9731;9731; 1.91;0
9741;9741; 1.65;0
9751;9751; 1.92;0
9761;9761; 1.57;0
9771;9771; 1.95;0
9781;9781; 1.56;0
9791;9791; 2.05;0
9801;9801; 1.55;0
9811;9811; 2.09;0
9821;9821; 1.60;0
9831;9831; 2.43;0
9841;9841; 1.63;0
9851;9851; 1.60;0
9861;9861; 2.06;0
9871;9871; 1.63;0
9881;9881; 2.30;0
9891;9891; 1.63;0
9901;9901; 2.29;0
9911;9911; 1.82;0
9921;9921; 1.85;0
9931;9931; 1.86;0
9941;9941; 2.12;0
9951;9951; 1.68;0
9961;9961; 1.71;0
9971;9971; 2.60;0
9981;9981; 1.60;0
9991;9991; 2.45;0
10001;10001; 1.59;0
10011;10011; 2.34;0
10021;10021; 1.63;0
10031;10031; 2.34;0
10041;10041; 1.68;0
10051;10051; 2.06;0
10061;10061; 1.74;0
10071;10071; 2.29;0
10081;10081; 1.70;0
10091;10091; 1.66;0
10101;10101; 2.42;0
10111;10111; 1.68;0
10121;10121; 2.76;0
10131;10131; 1.89;0
10141;10141; 1.90;0
10151;10151; 1.90;0
10161;10161; 2.11;0
10171;10171; 1.84;0
10181;10181; 2.03;0
10191;10191; 2.29;0
10201;10201; 2.01;0
10211;10211; 1.93;0
10221;10221; 1.89;0
10231;10231; 1.88;0
10241;10241; 1.97;0
10251;10251; 1.92;0
10261;10261; 1.85;0
10271;10271; 1.92;0
10281;10281; 1.96;0
10291;10291; 1.98;0
10301;10301; 1.95;0
10311;10311; 2.01;0
10321;10321; 1.93;0
10331;10331; 2.15;0
10341;10341; 2.01;0
10351;10351; 2.04;0
10361;10361; 2.07;0
10371;10371; 1.98;0
10381;10381; 1.96;0
10391;10391; 2.11;0
10401;10401; 1.99;0
10411;10411; 2.37;0
10421;10421; 2.08;0
10431;10431; 2.09;0
10441;10441; 2.01;0
10451;10451; 2.03;0
10461;10461; 2.40;0
10471;10471; 1.94;0
10481;10481; 2.06;0
10491;10491; 2.01;0
10501;10501; 2.01;0
10511;10511; 2.38;0
10521;10521; 2.07;0
10531;10531; 2.01;0
10541;10541; 2.13;0
10551;10551; 2.09;0
10561;10561; 2.25;0
10571;10571; 2.06;0
10581;10581; 2.05;0
10591;10591; 2.06;0
10601;10601; 2.21;0
10611;10611; 2.30;0
10621;10621; 2.12;0
10631;10631; 2.07;0
10641;10641; 2.10;0
10651;10651; 2.02;0
10661;10661; 2.32;0
10671;10671; 2.02;0
10681;10681; 2.21;0
10691;10691; 2.12;0
10701;10701; 2.16;0
10711;10711; 2.19;0
10721;10721; 2.16;0
10731;10731; 2.14;0
10741;10741; 2.14;0
10751;10751; 2.09;0
10761;10761; 2.16;0
10771;10771; 2.29;0
10781;10781; 2.23;0
10791;10791; 2.23;0
10801;10801; 2.35;0
10811;10811; 2.15;0
10821;10821; 2.20;0
10831;10831; 2.17;0
10841;10841; 2.35;0
10851;10851; 2.30;0
10861;10861; 2.23;0
10871;10871; 2.40;0
10881;10881; 2.37;0
10891;10891; 2.38;0
10901;10901; 2.24;0
10911;10911; 2.30;0
